node_id,feature_id
22274,178
22274,1699
22274,4576
22274,4587
22274,4590
22274,4601
22274,4607
22274,4622
22274,4624
22274,4634
22274,4643
22274,4656
22274,4666
22274,4669
22274,4685
22274,4694
22274,4704
22274,4706
9658,1259
9658,3832
9658,3446
9658,2894
9658,1556
9658,154
9658,4575
9658,4584
9658,4591
9658,4602
9658,4609
9658,4618
9658,4629
9658,4638
9658,4647
9658,4657
9658,4668
9658,4672
9658,4683
9658,4692
9658,4702
9658,4709
93,3383
93,458
93,4377
93,422
93,3333
93,805
93,3684
93,1984
93,3135
20811,1151
20811,4518
20811,4535
20811,3381
20811,4172
20811,4376
11408,3442
11408,527
11408,1052
11408,1602
11408,1871
11408,1910
17222,4026
17222,986
17222,2613
17222,928
17222,4146
17222,2632
17222,1988
17222,4578
17222,4582
17222,4588
17222,4599
17222,4607
17222,4618
17222,4629
17222,4634
17222,4649
17222,4659
17222,4662
17222,4672
17222,4682
17222,4687
17222,4698
17222,4708
11311,3133
11311,2052
11311,2613
11311,4371
11311,2032
11311,3818
11311,1878
11311,4577
11311,4587
11311,4596
11311,4604
11311,4612
11311,4618
11311,4627
11311,4635
11311,4642
11311,4658
11311,4662
11311,4669
11311,4686
11311,4695
11311,4704
11311,4705
17244,4477
17244,2854
17244,3601
17244,3333
17244,2422
17244,805
17244,3684
17244,1984
17244,4574
17244,4583
17244,4592
17244,4600
17244,4607
17244,4616
17244,4629
17244,4640
17244,4645
17244,4652
17244,4664
17244,4673
17244,4681
17244,4689
17244,4699
17244,4712
3049,4026
3049,1703
3049,4328
3049,3939
3049,2566
3049,74
3049,3244
3049,1711
3049,66
3049,4570
3049,4579
3049,4589
3049,4602
3049,4606
3049,4616
3049,4629
3049,4641
3049,4649
3049,4654
3049,4663
3049,4670
3049,4682
3049,4691
3049,4696
3049,4713
8492,3133
8492,3825
8492,1440
8492,3332
8492,3885
8492,750
19879,2991
19879,3832
19879,3975
19879,2032
19879,1743
19879,1219
19879,4571
19879,4582
19879,4589
19879,4605
19879,4609
19879,4621
19879,4625
19879,4641
19879,4649
19879,4651
19879,4667
19879,4670
19879,4681
19879,4695
19879,4703
19879,4706
15192,3232
15192,2854
15192,3492
15192,2868
15192,2487
15192,3670
15192,4574
15192,4587
15192,4590
15192,4599
15192,4606
15192,4622
15192,4630
15192,4638
15192,4650
15192,4659
15192,4661
15192,4669
15192,4679
15192,4688
15192,4696
15192,4713
19603,2681
19603,4518
19603,2703
19603,3381
19603,2256
19603,2826
19603,823
19603,4574
19603,4582
19603,4589
19603,4599
19603,4609
19603,4621
19603,4625
19603,4641
19603,4650
19603,4656
19603,4666
19603,4669
19603,4679
19603,4689
19603,4698
19603,4708
15245,2873
15245,597
15245,4203
15245,512
15245,112
15245,2490
1582,3293
1582,4193
1582,21
1582,3333
1582,1534
1582,4117
1582,3272
1582,3684
1582,1984
1582,4574
1582,4579
1582,4588
1582,4598
1582,4606
1582,4620
1582,4629
1582,4641
1582,4645
1582,4656
1582,4662
1582,4670
1582,4681
1582,4689
1582,4696
1582,4709
52,3442
52,1326
52,1338
52,2455
52,132
52,106
52,111
4692,2944
4692,2620
4692,3591
4692,35
4692,2010
4692,3092
4692,482
4692,3045
4692,4387
4692,4575
4692,4582
4692,4593
4692,4601
4692,4612
4692,4621
4692,4626
4692,4636
4692,4645
4692,4654
4692,4665
4692,4673
4692,4681
4692,4692
4692,4703
4692,4711
6868,1080
6868,2895
6868,165
6868,3333
6868,2422
6868,3135
6868,4574
6868,4585
6868,4592
6868,4600
6868,4607
6868,4620
6868,4627
6868,4637
6868,4645
6868,4654
6868,4665
6868,4672
6868,4680
6868,4688
6868,4699
6868,4711
16655,1151
16655,751
16655,1410
16655,1072
16655,2894
16655,393
16655,1078
16655,154
16655,846
13134,2873
13134,986
13134,21
13134,1602
13134,1499
13134,2061
13134,3144
13134,1404
13134,4470
13134,453
13134,4571
13134,4587
13134,4593
13134,4605
13134,4608
13134,4620
13134,4629
13134,4637
13134,4642
13134,4652
13134,4663
13134,4670
13134,4678
13134,4689
13134,4700
13134,4713
21200,1080
21200,3832
21200,3403
21200,4049
21200,1072
21200,68
21200,4053
21200,2600
21200,357
21200,4578
21200,4580
21200,4596
21200,4600
21200,4609
21200,4620
21200,4624
21200,4637
21200,4643
21200,4655
21200,4667
21200,4672
21200,4680
21200,4691
21200,4702
21200,4710
20952,3133
20952,2979
20952,2267
20952,4524
20952,2056
20952,537
20952,4137
20952,1599
21392,3338
21392,3832
21392,3394
21392,143
21392,3818
21392,107
21392,4573
21392,4587
21392,4589
21392,4605
21392,4608
21392,4618
21392,4627
21392,4641
21392,4649
21392,4659
21392,4666
21392,4669
21392,4678
21392,4687
21392,4698
21392,4713
16822,4026
16822,2804
16822,236
16822,83
16822,2762
16822,2868
16822,4173
16822,2487
16822,3670
16822,4479
16822,448
18873,1259
18873,2190
18873,2613
18873,4393
18873,1416
18873,143
18873,3808
18873,901
18873,372
18873,3103
18873,4570
18873,4586
18873,4592
18873,4605
18873,4606
18873,4616
18873,4625
18873,4641
18873,4650
18873,4657
18873,4666
18873,4672
18873,4678
18873,4695
18873,4704
18873,4713
3190,1080
3190,3186
3190,2613
3190,1142
3190,4146
3190,4142
3190,2917
3190,1243
3190,1193
3190,1916
3190,3002
20324,3399
20324,2320
20324,4391
20324,3381
20324,4355
20324,3504
20324,4376
4472,1151
4472,2854
4472,3207
4472,765
4472,1211
4472,2266
4472,1322
4472,4574
4472,4586
4472,4590
4472,4603
4472,4606
4472,4619
4472,4631
4472,4641
4472,4647
4472,4652
4472,4663
4472,4672
4472,4678
4472,4695
4472,4697
4472,4713
11370,3383
11370,3832
11370,2703
11370,1661
11370,3919
11370,2996
11370,4432
11370,1876
11370,4575
11370,4587
11370,4588
11370,4602
11370,4611
11370,4616
11370,4630
11370,4641
11370,4650
11370,4658
11370,4668
11370,4673
11370,4678
11370,4688
11370,4696
11370,4713
11031,4195
11031,1755
11031,2200
11031,310
11031,1333
11031,1072
11031,3024
11031,168
11031,765
11031,2365
11031,867
11031,137
11031,3005
11031,4574
11031,4586
11031,4588
11031,4604
11031,4608
11031,4616
11031,4630
11031,4641
11031,4649
11031,4656
11031,4663
11031,4671
11031,4679
11031,4694
11031,4696
11031,4710
21495,4070
21495,4490
21495,4391
21495,2868
21495,4173
21495,2118
21495,4578
21495,4581
21495,4595
21495,4601
21495,4610
21495,4619
21495,4627
21495,4638
21495,4645
21495,4655
21495,4664
21495,4674
21495,4680
21495,4690
21495,4700
21495,4710
16832,2728
16832,527
16832,4401
16832,3332
16832,2641
16832,1411
16832,4578
16832,4580
16832,4595
16832,4600
16832,4611
16832,4620
16832,4626
16832,4638
16832,4644
16832,4656
16832,4665
16832,4675
16832,4680
16832,4692
16832,4701
16832,4709
21604,3251
21604,458
21604,4377
21604,2302
21604,2032
21604,3818
21604,1878
21604,1105
21604,4571
21604,4587
21604,4588
21604,4605
21604,4609
21604,4623
21604,4624
21604,4641
21604,4646
21604,4657
21604,4667
21604,4671
21604,4681
21604,4695
21604,4704
21604,4710
10825,3101
10825,2534
10825,935
10825,3333
10825,2422
10825,3134
10825,805
10825,1984
10825,373
11873,2835
11873,751
11873,1076
11873,2032
11873,4106
11873,2715
11873,1327
11873,4409
11873,71
11873,4573
11873,4585
11873,4588
11873,4605
11873,4606
11873,4620
11873,4627
11873,4641
11873,4647
11873,4653
11873,4668
11873,4672
11873,4683
11873,4695
11873,4704
11873,4707
1575,3251
1575,3825
1575,3591
1575,328
1575,765
1575,641
8062,3383
8062,2771
8062,3136
8062,3406
8062,2192
8062,4570
8062,4579
8062,4590
8062,4605
8062,4613
8062,4622
8062,4624
8062,4633
8062,4650
8062,4659
8062,4668
8062,4673
8062,4686
8062,4695
8062,4704
8062,4705
8607,3383
8607,3832
8607,1885
8607,2056
8607,2586
8607,4462
8607,3160
8607,2112
8607,564
8607,4572
8607,4583
8607,4588
8607,4604
8607,4606
8607,4616
8607,4629
8607,4636
8607,4650
8607,4659
8607,4668
8607,4673
8607,4678
8607,4687
8607,4701
8607,4713
21995,775
21995,3020
21995,3723
21995,4203
21995,3866
21995,112
8459,1259
8459,4518
8459,2613
8459,336
8459,2032
8459,3818
8459,107
8459,1219
8459,3045
8459,1105
8459,4574
8459,4584
8459,4594
8459,4605
8459,4614
8459,4622
8459,4629
8459,4641
8459,4645
8459,4656
8459,4668
8459,4676
8459,4684
8459,4695
8459,4704
8459,4707
4597,2095
4597,2547
4597,1057
4597,3333
4597,2422
4597,4307
4597,805
4597,3135
18036,3232
18036,1326
18036,2158
18036,2868
18036,4173
18036,2118
18036,3670
18036,448
18036,4575
18036,4583
18036,4595
18036,4599
18036,4607
18036,4618
18036,4628
18036,4640
18036,4646
18036,4659
18036,4666
18036,4677
18036,4680
18036,4694
18036,4703
18036,4708
15127,3383
15127,3832
15127,4535
15127,3381
15127,4355
15127,3504
15127,4376
15127,4574
15127,4585
15127,4593
15127,4599
15127,4609
15127,4618
15127,4629
15127,4637
15127,4647
15127,4656
15127,4662
15127,4673
15127,4679
15127,4689
15127,4700
15127,4713
17421,3383
17421,3832
17421,4328
17421,3406
17421,1105
17421,4573
17421,4582
17421,4592
17421,4605
17421,4609
17421,4619
17421,4627
17421,4634
17421,4648
17421,4659
17421,4668
17421,4669
17421,4685
17421,4695
17421,4704
17421,4705
5054,3293
5054,3179
5054,2200
5054,882
5054,648
5054,1976
5054,1734
5054,49
5054,1038
11733,3133
11733,2613
11733,4393
11733,3381
11733,2578
11733,4355
11733,4240
11733,2294
6074,3101
6074,751
6074,2613
6074,3678
6074,3734
6074,1337
6074,1509
6074,2818
6074,129
6074,3912
6074,4166
6074,4577
6074,4581
6074,4594
6074,4602
6074,4610
6074,4620
6074,4626
6074,4638
6074,4646
6074,4655
6074,4666
6074,4675
6074,4682
6074,4690
6074,4702
6074,4708
18458,2991
18458,3832
18458,165
18458,2924
18458,740
18458,3924
18458,1451
18458,3755
18458,383
4572,3338
4572,2854
4572,1081
4572,2643
4572,2032
4572,3065
4572,135
4572,3130
4572,4
14195,3383
14195,3832
14195,2700
14195,765
14195,1575
14195,2706
14195,2807
14195,3200
14195,26
14195,4578
14195,4580
14195,4595
14195,4601
14195,4610
14195,4619
14195,4625
14195,4637
14195,4643
14195,4655
14195,4666
14195,4673
14195,4680
14195,4692
14195,4701
14195,4709
15050,3100
15050,2881
15050,4147
15050,4529
15050,2924
15050,3925
15050,3755
21857,2991
21857,3832
21857,3591
21857,2893
21857,570
21857,143
21857,4311
21857,4379
21857,2999
21857,308
6912,3383
6912,3601
6912,3333
6912,805
6912,3684
6912,3135
7864,1080
7864,2620
7864,1706
7864,3406
7864,795
7864,1423
7864,4578
7864,4581
7864,4594
7864,4601
7864,4611
7864,4620
7864,4626
7864,4638
7864,4644
7864,4657
7864,4665
7864,4674
7864,4680
7864,4692
7864,4702
7864,4710
1062,4477
1062,751
1062,1217
1062,3381
1062,559
1062,4355
1062,3504
8392,3338
8392,4193
8392,3824
8392,2431
8392,3551
8392,1653
8392,4574
8392,4586
8392,4589
8392,4597
8392,4606
8392,4616
8392,4632
8392,4641
8392,4644
8392,4659
8392,4666
8392,4670
8392,4685
8392,4688
8392,4696
8392,4710
14018,3383
14018,3832
14018,3207
14018,2894
14018,393
14018,1556
14018,154
14018,4573
14018,4586
14018,4588
14018,4605
14018,4606
14018,4620
14018,4626
14018,4641
14018,4650
14018,4658
14018,4668
14018,4669
14018,4678
14018,4688
14018,4696
14018,4713
16607,2991
16607,3832
16607,236
16607,874
16607,1416
16607,2924
16607,740
16607,3924
16607,383
16486,3133
16486,2052
16486,3403
16486,1001
16486,4298
16486,143
16486,3149
16486,3487
22452,3251
22452,1881
22452,3403
22452,3529
22452,1948
22452,2686
22452,3072
22452,3032
22452,1119
22452,416
15398,2991
15398,3832
15398,400
15398,2924
15398,3924
15398,3755
15398,383
9863,2991
9863,3832
9863,3917
9863,765
9863,2167
9863,867
9863,137
9863,3005
20427,3383
20427,3832
20427,4039
20427,2924
20427,1148
20427,4191
20427,3925
20427,1996
15844,3383
15844,2700
15844,765
15844,773
15844,3183
15844,4533
15844,1211
15844,2266
7355,2991
7355,3832
7355,1369
7355,3406
7355,1073
7355,2192
7355,4572
7355,4587
7355,4595
7355,4605
7355,4613
7355,4621
7355,4625
7355,4641
7355,4643
7355,4658
7355,4668
7355,4672
7355,4684
7355,4695
7355,4703
7355,4706
765,2991
765,3832
765,400
765,2924
765,3925
765,2803
765,383
765,4577
765,4581
765,4594
765,4602
765,4608
765,4619
765,4627
765,4637
765,4643
765,4655
765,4665
765,4673
765,4680
765,4691
765,4701
765,4709
1257,1259
1257,986
1257,4039
1257,1684
1257,3359
1257,475
1257,3817
20985,1938
20985,2895
20985,2613
20985,4393
20985,648
20985,633
20985,3110
20985,3818
20985,107
20985,1878
20985,1105
20985,4578
20985,4581
20985,4595
20985,4601
20985,4610
20985,4620
20985,4626
20985,4639
20985,4644
20985,4656
20985,4665
20985,4674
20985,4679
20985,4692
20985,4701
20985,4709
15880,2710
15880,1326
15880,3591
15880,1973
15880,3406
15880,3110
15880,1878
15880,1105
15880,4577
15880,4580
15880,4595
15880,4602
15880,4611
15880,4620
15880,4626
15880,4637
15880,4645
15880,4655
15880,4664
15880,4675
15880,4680
15880,4691
15880,4701
15880,4709
12551,2991
12551,3832
12551,2013
12551,695
12551,765
12551,322
12551,4032
12551,4576
12551,4583
12551,4590
12551,4603
12551,4611
12551,4620
12551,4624
12551,4638
12551,4649
12551,4657
12551,4668
12551,4675
12551,4683
12551,4692
12551,4704
12551,4711
10377,1151
10377,2547
10377,3492
10377,2868
10377,4173
10377,2118
10377,2487
10377,4479
10377,448
10377,4576
10377,4584
10377,4594
10377,4599
10377,4610
10377,4621
10377,4628
10377,4637
10377,4647
10377,4658
10377,4666
10377,4672
10377,4682
10377,4693
10377,4698
10377,4707
1682,3442
1682,4193
1682,3403
1682,3137
1682,1072
1682,2632
1682,407
1682,439
1682,3080
1682,3045
1682,3759
1682,4572
1682,4586
1682,4591
1682,4598
1682,4611
1682,4617
1682,4630
1682,4640
1682,4643
1682,4652
1682,4666
1682,4672
1682,4681
1682,4688
1682,4696
1682,4710
21772,3383
21772,3832
21772,3140
21772,2032
21772,3818
21772,1593
21772,4261
21772,2951
21772,4576
21772,4583
21772,4591
21772,4605
21772,4613
21772,4620
21772,4626
21772,4634
21772,4644
21772,4659
21772,4668
21772,4669
21772,4684
21772,4693
21772,4703
21772,4705
5767,1151
5767,4193
5767,4391
5767,3381
5767,4172
5767,559
5767,3504
5767,1830
5767,4578
5767,4581
5767,4595
5767,4601
5767,4610
5767,4620
5767,4627
5767,4639
5767,4645
5767,4656
5767,4665
5767,4673
5767,4680
5767,4692
5767,4701
5767,4710
1931,4070
1931,751
1931,296
1931,3332
1931,3885
1931,3725
1931,4441
22379,3383
22379,3832
22379,4283
22379,3381
22379,1915
22379,2042
22379,2279
9407,4026
9407,3832
9407,3601
9407,2431
9407,3718
13713,1259
13713,2052
13713,236
13713,874
13713,4146
13713,2056
13713,2162
13713,2325
13713,1216
13713,2657
13713,1097
1906,1259
1906,2320
1906,4039
1906,3333
1906,1984
1906,4571
1906,4586
1906,4590
1906,4605
1906,4606
1906,4616
1906,4630
1906,4641
1906,4648
1906,4653
1906,4662
1906,4676
1906,4679
1906,4689
1906,4697
1906,4711
18011,1938
18011,2620
18011,2613
18011,57
18011,1444
18011,2014
18011,3818
18011,107
18011,1878
18011,3045
18011,1105
4614,2873
4614,2719
4614,1081
4614,2962
4614,3333
4614,4453
4614,3306
4614,2408
4614,266
4614,1513
22339,1080
22339,751
22339,165
22339,2032
22339,3110
22339,3818
22339,1878
22339,3045
22339,1105
22339,4575
22339,4579
22339,4591
22339,4600
22339,4614
22339,4616
22339,4625
22339,4639
22339,4644
22339,4659
22339,4668
22339,4669
22339,4686
22339,4695
22339,4703
22339,4705
19977,2728
19977,597
19977,2158
19977,2032
19977,1878
19977,1105
3790,3133
3790,3825
3790,3591
3790,2893
3790,2932
3790,3406
3790,1681
3790,107
3790,3592
3790,3045
3790,4575
3790,4587
3790,4591
3790,4605
3790,4612
3790,4622
3790,4624
3790,4641
3790,4649
3790,4655
3790,4668
3790,4669
3790,4683
3790,4695
3790,4704
3790,4706
16762,1938
16762,2320
16762,4391
16762,2056
16762,2162
16762,2657
16762,1097
18443,4026
18443,2895
18443,3124
18443,3701
18443,2868
18443,2487
18443,448
20275,2991
20275,3832
20275,2979
20275,2104
20275,765
20275,833
20275,4533
20275,4118
20275,779
20275,2493
20275,4577
20275,4580
20275,4589
20275,4599
20275,4608
20275,4616
20275,4630
20275,4641
20275,4648
20275,4658
20275,4667
20275,4673
20275,4686
20275,4688
20275,4697
20275,4707
21586,3399
21586,2320
21586,80
21586,3381
21586,2726
21586,2826
21586,4576
21586,4587
21586,4588
21586,4597
21586,4606
21586,4621
21586,4630
21586,4639
21586,4650
21586,4659
21586,4662
21586,4671
21586,4680
21586,4690
21586,4696
21586,4709
9802,2991
9802,3832
9802,296
9802,2431
9802,2475
9802,70
9802,509
9802,4571
9802,4585
9802,4588
9802,4602
9802,4609
9802,4616
9802,4626
9802,4636
9802,4647
9802,4654
9802,4666
9802,4676
9802,4684
9802,4688
9802,4696
9802,4708
14859,2991
14859,3832
14859,3591
14859,1602
14859,894
14859,4578
14859,4587
14859,4591
14859,4605
14859,4614
14859,4618
14859,4626
14859,4634
14859,4646
14859,4653
14859,4667
14859,4676
14859,4684
14859,4695
14859,4704
14859,4705
4514,1080
4514,4193
4514,2936
4514,633
4514,1609
4514,2440
4514,4504
5536,2710
5536,4518
5536,3327
5536,633
5536,2440
5536,4504
5536,1213
5466,3383
5466,3832
5466,3601
5466,2924
5466,3110
5466,3818
5466,3755
2902,1067
2902,716
2902,3446
2902,1602
2902,1499
2902,2061
2902,3144
2902,1404
2902,4575
2902,4584
2902,4592
2902,4601
2902,4612
2902,4620
2902,4627
2902,4640
2902,4647
2902,4654
2902,4666
2902,4670
2902,4682
2902,4689
2902,4700
2902,4712
11916,3133
11916,3832
11916,2703
11916,1684
11916,3818
11916,1105
11916,4571
11916,4586
11916,4592
11916,4603
11916,4606
11916,4622
11916,4626
11916,4641
11916,4644
11916,4651
11916,4668
11916,4670
11916,4679
11916,4689
11916,4698
11916,4706
1527,2991
1527,3832
1527,2613
1527,3355
1527,3110
1527,107
1527,3045
1527,4570
1527,4585
1527,4592
1527,4601
1527,4608
1527,4617
1527,4630
1527,4641
1527,4645
1527,4651
1527,4666
1527,4671
1527,4678
1527,4695
1527,4696
1527,4705
19658,1259
19658,527
19658,1332
19658,2032
19658,3871
19658,1219
19658,4571
19658,4579
19658,4590
19658,4598
19658,4614
19658,4615
19658,4628
19658,4633
19658,4650
19658,4651
19658,4662
19658,4670
19658,4678
19658,4694
19658,4704
19658,4713
11349,3383
11349,3406
11349,3941
11349,1073
11349,318
15956,3383
15956,2424
15956,406
15956,2894
15956,952
15956,786
15956,4046
15956,4573
15956,4582
15956,4590
15956,4602
15956,4611
15956,4621
15956,4625
15956,4641
15956,4649
15956,4658
15956,4661
15956,4675
15956,4678
15956,4693
15956,4700
15956,4710
15684,3338
15684,1755
15684,2277
15684,2431
15684,3551
15684,2118
15684,4118
15684,2493
15684,4575
15684,4582
15684,4589
15684,4599
15684,4609
15684,4617
15684,4630
15684,4640
15684,4650
15684,4656
15684,4668
15684,4672
15684,4681
15684,4687
15684,4700
15684,4713
19764,3133
19764,2617
19764,438
19764,77
19764,3333
19764,1534
19764,4117
19764,805
19764,1984
19764,3135
746,3101
746,4287
746,1440
746,3406
746,1686
746,4019
746,2910
746,1423
746,1110
746,4576
746,4579
746,4590
746,4604
746,4611
746,4615
746,4629
746,4633
746,4650
746,4654
746,4662
746,4677
746,4681
746,4689
746,4704
746,4709
20914,1748
20914,631
20914,2761
20914,2056
20914,3007
20914,58
20914,263
20914,4578
20914,4587
20914,4591
20914,4605
20914,4606
20914,4615
20914,4628
20914,4640
20914,4650
20914,4657
20914,4668
20914,4672
20914,4684
20914,4687
20914,4696
20914,4710
15393,2991
15393,3832
15393,693
15393,216
15393,2762
15393,1602
15393,311
15393,1871
15393,1585
15393,3268
8207,1067
8207,4193
8207,1410
8207,3381
8207,4090
8207,496
16237,700
16237,4518
16237,2013
16237,588
16237,765
16237,2797
16237,3469
16237,4233
16237,1501
16237,2242
16237,4578
16237,4587
16237,4592
16237,4599
16237,4607
16237,4621
16237,4628
16237,4641
16237,4647
16237,4652
16237,4666
16237,4670
16237,4682
16237,4690
16237,4696
16237,4711
17928,1151
17928,2320
17928,2703
17928,3333
17928,2422
17928,3684
17928,1984
17928,4578
17928,4581
17928,4595
17928,4601
17928,4611
17928,4619
17928,4626
17928,4638
17928,4644
17928,4655
17928,4665
17928,4674
17928,4680
17928,4691
17928,4701
17928,4709
21693,4076
21693,716
21693,1885
21693,765
21693,865
21693,404
21693,2197
21693,4575
21693,4583
21693,4593
21693,4604
21693,4608
21693,4621
21693,4627
21693,4641
21693,4647
21693,4653
21693,4667
21693,4675
21693,4681
21693,4695
21693,4699
21693,4706
16039,2991
16039,3832
16039,1440
16039,3939
16039,2594
16039,1769
16039,66
16039,4571
16039,4580
16039,4590
16039,4603
16039,4608
16039,4616
16039,4632
16039,4636
16039,4644
16039,4653
16039,4664
16039,4669
16039,4678
16039,4693
16039,4697
16039,4713
17360,2944
17360,751
17360,2700
17360,2056
17360,537
17360,58
17360,1599
3019,3399
3019,4518
3019,400
3019,1976
3019,1521
3019,3350
4578,775
4578,2854
4578,3917
4578,2431
4578,3551
4578,2711
4578,3718
4578,2493
4578,4575
4578,4585
4578,4596
4578,4605
4578,4606
4578,4616
4578,4629
4578,4635
4578,4649
4578,4655
4578,4667
4578,4670
4578,4683
4578,4688
4578,4697
4578,4712
4668,2710
4668,751
4668,3431
4668,1973
4668,765
4668,3301
4668,867
1131,2095
1131,1326
1131,1440
1131,2686
1131,3072
1131,3032
1131,416
13621,2873
13621,723
13621,935
13621,1072
13621,2032
13621,3110
13621,3045
13621,1105
13621,4575
13621,4582
13621,4594
13621,4602
13621,4609
13621,4620
13621,4626
13621,4636
13621,4647
13621,4656
13621,4664
13621,4675
13621,4683
13621,4690
13621,4702
13621,4711
7042,4026
7042,527
7042,3601
7042,2892
7042,2032
7042,3818
7042,3045
7042,1105
14003,1080
14003,3832
14003,1885
14003,2032
14003,1929
14003,3045
14003,4575
14003,4584
14003,4594
14003,4605
14003,4609
14003,4622
14003,4624
14003,4639
14003,4650
14003,4652
14003,4668
14003,4669
14003,4686
14003,4695
14003,4704
14003,4705
209,1151
209,4243
209,458
209,1909
209,2056
209,2586
209,4462
209,2112
209,564
8646,1259
8646,2190
8646,1666
8646,2014
8646,3045
8646,4570
8646,4587
8646,4596
8646,4597
8646,4609
8646,4616
8646,4625
8646,4641
8646,4644
8646,4651
8646,4668
8646,4676
8646,4681
8646,4695
8646,4696
8646,4711
8602,3383
8602,3832
8602,1338
8602,2632
8602,3380
8602,4575
8602,4585
8602,4588
8602,4597
8602,4607
8602,4616
8602,4631
8602,4639
8602,4650
8602,4656
8602,4666
8602,4672
8602,4678
8602,4688
8602,4698
8602,4705
17285,3293
17285,1326
17285,2424
17285,3099
17285,288
17285,3406
17285,4052
17285,170
17285,830
14456,1151
14456,3832
14456,4039
14456,336
14456,2032
14456,3818
14456,107
14456,3045
14456,1105
14456,4573
14456,4587
14456,4589
14456,4605
14456,4610
14456,4623
14456,4624
14456,4634
14456,4643
14456,4658
14456,4668
14456,4673
14456,4685
14456,4694
14456,4702
14456,4705
21376,2991
21376,3832
21376,236
21376,83
21376,1685
21376,3647
21376,3641
21376,4538
18302,3383
18302,3256
18302,2431
18302,2711
18302,4118
18302,779
18302,2493
18302,4577
18302,4583
18302,4591
18302,4599
18302,4609
18302,4621
18302,4628
18302,4640
18302,4648
18302,4654
18302,4667
18302,4674
18302,4682
18302,4690
18302,4699
18302,4708
21217,4070
21217,2320
21217,3256
21217,3355
21217,1878
652,3133
652,1338
652,143
652,3481
652,4063
652,1733
652,947
19570,2991
19570,3832
19570,613
19570,3995
19570,4385
19570,1072
19570,268
19570,3647
19570,2597
19570,2518
14127,2991
14127,3832
14127,4039
14127,2032
14127,2585
14127,2811
14127,3602
14127,4576
14127,4584
14127,4593
14127,4600
14127,4612
14127,4620
14127,4627
14127,4639
14127,4646
14127,4654
14127,4667
14127,4675
14127,4680
14127,4693
14127,4702
14127,4707
14151,4423
14151,986
14151,1885
14151,2032
14151,3549
14151,4260
119,3338
119,3186
119,1081
119,143
119,3276
119,1463
119,907
119,1648
119,2747
827,2991
827,3832
827,3446
827,3647
827,2446
827,2597
827,3908
827,2518
827,3006
4072,3133
4072,2052
4072,3715
4072,2926
4072,1481
4072,2150
4072,4574
4072,4587
4072,4588
4072,4599
4072,4607
4072,4618
4072,4625
4072,4641
4072,4649
4072,4651
4072,4667
4072,4673
4072,4678
4072,4693
4072,4697
4072,4713
12870,2991
12870,3832
12870,41
12870,3406
12870,1073
12870,919
12870,4572
12870,4579
12870,4588
12870,4605
12870,4606
12870,4621
12870,4624
12870,4634
12870,4650
12870,4651
12870,4663
12870,4672
12870,4679
12870,4689
12870,4704
12870,4712
21531,4026
21531,1960
21531,236
21531,4493
21531,1685
21531,1976
21531,2937
21531,4289
21531,4204
21531,1039
21531,676
21531,4577
21531,4584
21531,4589
21531,4598
21531,4606
21531,4617
21531,4631
21531,4640
21531,4647
21531,4654
21531,4661
21531,4674
21531,4684
21531,4690
21531,4698
21531,4709
12837,2095
12837,504
12837,3207
12837,765
12837,865
12837,2105
12837,404
12837,2197
12837,4578
12837,4586
12837,4593
12837,4605
12837,4608
12837,4622
12837,4624
12837,4634
12837,4650
12837,4659
12837,4668
12837,4669
12837,4686
12837,4694
12837,4702
12837,4707
15793,3383
15793,4283
15793,2633
15793,2995
15793,4303
15793,3741
15793,3562
8438,2991
8438,3832
8438,3403
8438,1072
8438,3287
8438,2632
8438,3110
8438,3818
8438,3045
8438,1105
14732,1080
14732,2895
14732,3591
14732,2431
14732,3900
14732,1937
14732,3748
14732,3672
18522,3101
18522,2547
18522,4039
18522,3333
18522,2399
18522,1144
18522,1204
18522,4578
18522,4583
18522,4594
18522,4602
18522,4608
18522,4619
18522,4626
18522,4636
18522,4646
18522,4655
18522,4664
18522,4675
18522,4681
18522,4693
18522,4702
18522,4708
8780,3232
8780,2895
8780,1440
8780,2056
8780,4500
8780,4462
8780,3160
8780,564
8780,4576
8780,4586
8780,4588
8780,4604
8780,4607
8780,4617
8780,4631
8780,4637
8780,4646
8780,4659
8780,4666
8780,4670
8780,4678
8780,4687
8780,4701
8780,4713
9189,4026
9189,2547
9189,3140
9189,2868
9189,2118
9189,2487
9189,3670
9189,448
2100,4026
2100,1960
2100,2703
2100,2032
2100,3818
2100,4577
2100,4587
2100,4596
2100,4603
2100,4606
2100,4617
2100,4629
2100,4635
2100,4642
2100,4657
2100,4668
2100,4669
2100,4686
2100,4695
2100,4703
2100,4705
18295,2873
18295,2190
18295,1940
18295,3647
18295,3916
18295,3908
18295,2518
2889,3338
2889,1755
2889,1666
2889,2431
2889,3718
2889,4575
2889,4587
2889,4590
2889,4602
2889,4606
2889,4617
2889,4629
2889,4641
2889,4648
2889,4658
2889,4666
2889,4672
2889,4678
2889,4688
2889,4697
2889,4713
5864,3383
5864,1588
5864,406
5864,765
5864,2365
5864,3301
5864,2167
5864,137
5864,4576
5864,4582
5864,4588
5864,4604
5864,4612
5864,4616
5864,4628
5864,4641
5864,4650
5864,4652
5864,4667
5864,4675
5864,4680
5864,4694
5864,4696
5864,4713
5987,3399
5987,2854
5987,3446
5987,2431
5987,70
12536,3383
12536,3832
12536,3207
12536,3333
12536,2422
12536,373
